ITEM_ID,DIST_CODE,ITEM_NAME,RECEIPT_NAME,CATEGORY,UNIT,ITEM_TYPE,COMMENT,LATEST_PRICE,SUPPLIER_ID,U_ACTIVE_INA,U_BIZERBA,U_BRAND,U_CASE_SIZE,U_MINOR_REPO,U_COOKING_IN,U_COUNTRY,DATE_CREAT,DATE_MODIF,U_DESCRIPTIO,U_EXPIRY_DAT,U_INGREDIENT,U_KEYWORD,U_NOTES,U_ORDER,U_PLU,U_PRICE,U_SILVERWARE,U_SKU,U_STORAGE,U_STORAGE_TY,U_TYPE,U_UPC_CODE,U_USERNAME_C,U_USERNAME_M,U_PRICE_PER,U_TAX,U_SCALE
30997,,Castle Medium Gouda,CastleMedGouda,Cheese,,Market,,496,39,Active,Yes,,,M - Cheese,,,17/12/2010,28/08/2011,,,Cow's Milk,,Holland,0.00,30997,3.500000000000000,,,,,,30997,Chris Klugman,Chris Klugman,100.0,,No
30998,,Landana with Herbs,LandanaHerbGoat,Cheese,,Market,,497,39,Active,Yes,,,M - Cheese,,,28/07/2011,28/08/2011,,,Goat's Milk,,Holland,0.00,30998,4.990000000000000,,,,,,30998,Chris Klugman,Chris Klugman,100.0,,
31001,,Landana with Herbs,lLandanaHerbCow,Cheese,,Market,,498,39,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,,,Cow's Milk,,Holland,0.00,31001,4.990000000000000,,,,,,31001,Chris Klugman,Chris Klugman,100.0,,
31007,,Smoked Gouda,SmokedGouda,Cheese,,Market,Castle smoked gouda,499,39,Active,Yes,Castle,,M - Cheese,,,01/06/2011,28/08/2011,,,Cow's Milk,,Holland,0.00,31007,2.990000000000000,,,,,,31007,Chris Klugman,Chris Klugman,100.0,0,
31016,,Local Brie,BrieLocal,Cheese,,Market,,500,32,Active,Yes,,,M - Cheese,,,10/08/2011,28/08/2011,,,,,,0.00,31016,3.990000000000000,,,,,,31016,Chris Klugman,Chris Klugman,100.0,,
31017,,Artisan Cheese Brd,ArtisanCheesebrd,Cheese,,Market,,501,17,Active,Yes,,,M - Cheese,,,19/11/2010,28/08/2011,,,,,,0.00,31017,8.950000000000000,,,,,,31017,Chris Klugman,Chris Klugman,0.0,,
31020,,Whole Wild Sea Trout,SeaTrout,Fish-Seafood,,Market,,502,12,Active,Yes,,,M - Fresh Fish,,,04/04/2011,28/08/2011,,,,,,0.00,31020,11.990000000000000,,,,,,31020,Chris Klugman,Chris Klugman,0.0,,
31021,,Coil Sausage,CoilSausage,Meat,,Market,,503,8,Active,Yes,,,M - Meats,,,12/08/2010,10/09/2011,,,,,4.39,0.00,31021,4.390000000000000,,,,,,31021,Jon,Chris Klugman,0.0,,
31025,,King Crab Legs,KingCrabLegs,Fish-Seafood,,Market,,504,12,Active,Yes,,,M - Fresh Fish,,,30/09/2010,10/09/2011,,,,,48.99,0.00,31025,48.990000000000000,,,,,,31025,Chris Klugman,Chris Klugman,0.0,,
31072,,Fresh Whole Wild Striped Bass,BassWildStriped,Fish-Seafood,,Market,,505,12,Active,Yes,,,M - Fresh Fish,,,30/09/2010,28/08/2011,,,,,,0.00,31072,10.990000000000000,,,,,,31072,Chris Klugman,Chris Klugman,0.0,,
31073,,Dry Aged Long  Bone In Tomahawk,TomahawkChop,Meat,,Market,,506,12,Active,Yes,,,M - Meats,,,30/09/2010,10/09/2011,,,,,,0.00,31073,19.990000000000000,,,,,,31073,Chris Klugman,Chris Klugman,0.0,,
31099,,Camembert,CamembertIndiv,Cheese,,Market,,507,25,Active,,,,M - Cheese,,,30/09/2010,10/09/2011,,,,,,0.00,31099,13.990000000000000,,,,,,83101411656,Chris Klugman,Chris Klugman,0.0,,
31101,,Danish Brie,DanishBree,Cheese,,Market,,508,32,Active,,,,M - Cheese,,,30/09/2010,10/09/2011,,,,,,0.00,31101,5.990000000000000,,,,,,060466551096,Chris Klugman,Chris Klugman,0.0,,
31104,,Chicken Kebab,ChickenKebabMeat,Meat,,Market,,509,1,Active,Yes,,,M - Meats,,,10/11/2010,10/09/2011,,,,,,0.00,31104,9.990000000000000,,,,,,31104,Chris Klugman,Chris Klugman,0.0,,
31105,,Pesto Sundried Tomato Pork Tenderloin,PorkTendPesto,Meat,,Market,,510,1,Active,Yes,,,M - Meats,,,13/07/2011,28/08/2011,,,,,,0.00,31105,8.790000000000000,,,,,,31105,Chris Klugman,Chris Klugman,0.0,,
31113,,Turkey Sausage with Apple,TurkeySausageApp,Meat,,Market,,511,8,Active,Yes,,,M - Meats,,,09/11/2010,28/08/2011,,,,,,0.00,31113,5.990000000000000,,,,,,31113,Chris Klugman,Chris Klugman,0.0,,
31120,,Champagne Mustard Veal Chop,VealChopChampM,Meat,,Market,,512,1,Active,Yes,,,M - Meats,,,10/09/2011,13/09/2011,,,,,,0.00,31120,20.990000000000000,,,,,,31120,Chris Klugman,Chris Klugman,0.0,,
31121,,Marinated Pork Chop,PorkChopCitrus,Meat,,Market,,513,1,Active,Yes,,,M - Meats,,,30/09/2010,10/09/2011,,,,,,0.00,31121,9.990000000000000,,,,,,31121,Chris Klugman,Chris Klugman,0.0,,
31122,,Marinated Chicken Breast,ChickenBrstBBQ,Meat,,Market,,514,10,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,,0.00,31122,9.990000000000000,,,,,,31122,Chris Klugman,Chris Klugman,0.0,,
31123,,Champagne Veal Chop,ChampgnVealChp,Meat,,Market,,515,1,Active,Yes,,,M - Meats,,,17/11/2010,28/08/2011,,,,,per lb,0.00,31123,20.990000000000000,,,,,,31123,Chris Klugman,Chris Klugman,0.0,,
31134,,Fresh Wild Striped Bass Fillet,StripedBassFill,Fish-Seafood,,Market,,516,12,Active,Yes,,,M - Fresh Fish,,,18/05/2011,28/08/2011,,,,,,0.00,31134,23.990000000000000,,,,,,31134,Chris Klugman,Chris Klugman,0.0,,
31146,,Bone In Chicken Breast,ChknBrstBoneIN,Meat,,Market,,517,10,Active,Yes,,,M - Meats,,,18/11/2010,28/08/2011,,,,,,0.00,31146,5.990000000000000,,,,,,31146,Chris Klugman,Chris Klugman,0.0,,
31147,,Bone In Chicken Leg,ChknLegBoneIN,Meat,,Market,,518,10,Active,Yes,,,M - Meats,,,17/06/2011,28/08/2011,,,,,,0.00,31147,2.490000000000000,,,,,,31147,Chris Klugman,Chris Klugman,0.0,,
31148,,Seasoned Chicken Roast,ChknRoastSeas,Meat,,Market,,519,10,Active,Yes,,,M - Meats,,,17/06/2011,28/08/2011,,,,,,0.00,31148,5.990000000000000,,,,,,31148,Chris Klugman,Chris Klugman,0.0,,
31160,,Wensleydale with Blueberries,WensleyBlue,Cheese,,Market,,520,39,Active,Yes,,,M - Cheese,,,08/08/2011,28/08/2011,,,Cow's Milk,,England,0.00,31160,6.190000000000000,,,,,,31160,Chris Klugman,Chris Klugman,100.0,,
31162,,Mango Jerk Chicken,ChickenMangoJerk,Meat,,Market,,521,10,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,,0.00,31162,9.990000000000000,,,,,,31162,Chris Klugman,Chris Klugman,0.0,,
31163,,Veal Chop,VealRibChopCho,Meat,,Market,,522,33,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,,0.00,31163,19.990000000000000,,,,,,31163,Chris Klugman,Chris Klugman,0.0,,
31164,,Tiger Blue,TigerBlue,Cheese,,Market,,523,25,Active,Yes,,,M - Cheese,,,09/06/2011,28/08/2011,"This blue has some teeth, aromatic with an intense blue flavour, in the style of a Stilton. Tiger Blue just gets better with age. Try a nice slab of Tiger on top of your next grilled steak, serve with a big red wine.",,,,British Columbia,0.00,31164,8.990000000000000,,,,,,31164,Chris Klugman,Chris Klugman,100.0,,
31165,,C'est Bon Fresh Goat Cheese,CestBonGoat,Cheese,,Market,,524,25,Active,Yes,,,M - Cheese,,,03/12/2010,28/08/2011,,,,,,0.00,31165,7.990000000000000,,,,,,31165,Chris Klugman,Chris Klugman,0.0,,
31166,,Fleurmier Raw Milk,FleurmierRawMilk,Cheese,,Market,,525,25,Active,Yes,,,M - Cheese,,,06/06/2011,28/08/2011,,,,,,0.00,31166,11.990000000000000,,,,,,31166,Chris Klugman,Chris Klugman,0.0,,
31167,,Charlevoix 1608,Charlevoix1608,Cheese,,Market,,526,25,Active,Yes,,,M - Cheese,,,07/08/2010,10/09/2011,,,,,,0.00,31167,5.990000000000000,,,,,,31167,Jon,Chris Klugman,100.0,,
31196,,Topped Local Brie,ToppedBrie,Cheese,300g,Market,,527,14,Active,No,,,M - Cheese,,,03/12/2010,10/09/2011,,,"Ingredients: Brie, dried apricots, dried cranberries, sunflower seedsHeating Instructions: 400 F for 10-12 minutes.",,,0.00,31196,10.990000000000000,,,,,,31196,Chris Klugman,Chris Klugman,0.0,,
31208,,Lamb Kabobs,LambKabob,Meat,,Market,,528,1,Active,Yes,,,M - Meats,,,13/03/2011,28/08/2011,,,,,,0.00,31208,10.990000000000000,,,,,,31208,Chris Klugman,Chris Klugman,0.0,,No
31209,,Beef Kabobs,BeefKabob,Meat,,Market,,529,1,Active,Yes,,,M - Meats,,,14/03/2011,28/08/2011,,,,,,0.00,31209,13.990000000000000,,,,,,31209,Chris Klugman,Chris Klugman,0.0,,No
31223,,Cheese Curds,CheeseCurds,Cheese,,Market,,530,14,Active,Yes,,,M - Cheese,,,04/08/2010,28/08/2011,,,,,,0.00,31223,3.790000000000000,,,,,,31223,Jon,Chris Klugman,100.0,,
31243,,Beemster Lite,BeemsterLight,Cheese,,Market,,531,14,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,"BeemsterLite is made using 50% less fat than other aged Dutch cheeses. Created using the same artisan techniques as the rest of the Beemster line, BeemsterLite offers a great taste for those who have dietary concerns. Aged for 5 months, BeemsterLite has",,Cow's Milk,,Holland,0.00,31243,4.990000000000000,,,,,,31243,Chris Klugman,Chris Klugman,100.0,,
31244,,Beemster Classic 18 Month,BeemsterClassic,Cheese,,Market,,532,14,Active,Yes,,,M - Cheese,,,11/03/2011,28/08/2011,"Beemster Classic is regarded in the Netherlands as the signature Dutch cheese. Its complex taste is developed through natural aging for over 18 months in historic cheese warehouses. Famous for its creamy texture and smooth, balanced flavor, Beemster Clas",,Cow's Milk,,Holland,0.00,31244,5.590000000000000,,,,,,31244,Chris Klugman,Chris Klugman,100.0,,
31245,,Bellavitano Raspberry Cheddar,BellavtianoRasp,Cheese,,Market,,533,14,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,"Created by the master cheesemakers at Sartori using time-honored techniques and the highest quality milk, Bellavitano features a rich and creamy texture with a great, cravable taste reminiscent of an aged, premium Cheddar balanced by a full flavored Parm",,Cow's Milk,,Italy,0.00,31245,5.990000000000000,,,,,,31245,Chris Klugman,Chris Klugman,100.0,,
31246,,Bellavitano Merlot Cheddar,BellavitMerlot,Cheese,,Market,,534,14,Active,Yes,,,M - Cheese,,,03/09/2010,28/08/2011,"Created by the master cheesemakers at Sartori using time-honored techniques and the highest quality milk, Bellavitano features a rich and creamy texture with a great, cravable taste reminiscent of an aged, premium Cheddar balanced by a full flavored Parm",,Cow's Milk,,Italy,0.00,31246,5.990000000000000,,,,,,31246,Chris Klugman,Chris Klugman,100.0,,
31247,,Bellavitano Balsamic Cheddar,BellavitBalsamic,Cheese,,Market,,535,14,Active,Yes,,,M - Cheese,,,17/11/2010,28/08/2011,"Inspired by a traditional Italian farmstead cheese, Balsamic BellaVitano combines the fruity flavor of a premium Parmesan with the creamy smoothness of fine Cheddar then aged in a 6 year old Balsamic Vinegar.",,Cow's Milk,,Italy,0.00,31247,5.990000000000000,,,,,,31247,Chris Klugman,Chris Klugman,100.0,,
31249,,Havarti Lite,HavartiLight,Cheese,,Market,,536,14,Active,Yes,,,M - Cheese,,,14/12/2010,29/08/2011,"Imagine the taste and texture of Havarti with 50% less fat and 33% calories. For those watching their fat and figures, Light Havarti is the ideal cheese. It is rich and creamy, yet offers a reduced fat version of America's popular table cheese. Made in t",,Cow's Milk,,USA,0.00,31249,2.390000000000000,,,,,,31249,Chris Klugman,Chris Klugman,100.0,,
31250,,Havarti with Caraway,HavartiCaraway,Cheese,,Market,,537,14,Active,Yes,,,M - Cheese,,,30/09/2010,29/08/2011,"Long noted for its little 'bite', caraway has been primarily used in rye bread. This creative pairing results in a wonderful balance of mild smooth cheese and the indelible sensory experience of the distinctive nature of the caraway taste. The combinatio",,Cow's Milk,,USA,0.00,31250,2.390000000000000,,,,,,31250,Chris Klugman,Chris Klugman,100.0,,
31251,,Rosenborg Blue Cheese,RosenBorgBlue,Cheese,,Market,,538,14,Active,Yes,,,M - Cheese,,,07/09/2011,07/09/2011,"First manufactured in 1927, this is the acknowledged classic, full-strength Blue Cheese. It differs from other cheeses primarily because it is made using homogenized milk in the cheese-making process which causes the taste to stand out. The taste is shar",,Cow's Milk,,Holland,0.00,31251,2.990000000000000,,,,,,31251,Chris Klugman,Chris Klugman,100.0,,
31252,,Finnish Lappi,FinnishLappi,Cheese,,Market,,539,14,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,"Lappi is so named because its recipe was developed in the Lapland region of Finland. It is made from partially skimmed cow's milk, which results in a cheese nearly identical to Emmental except that it is pasteurized, and so is slightly less flavorful. It",,Cow's Milk,,Finland,0.00,31252,3.990000000000000,,,,,,31252,Chris Klugman,Chris Klugman,100.0,,
31256,,Cambozola,Cambozola,Cheese,,Market,,540,14,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,"Meant to be a cross between Camembert and Gorgonzola, this is a triple-cream, full-fat cheese that like Camembert is soft and creamy with a powdery rind. During the making, however, it is injected with the same mould as is used in Gorgonzola, which gives",,Cow's Milk,,Germany,0.00,31256,6.590000000000000,,,,,,31256,Chris Klugman,Chris Klugman,0.0,,
31270,,Ground Bison,GroundKobeBeef,Meat,,Market,,541,8,Active,Yes,,,M - Meats,,,16/08/2011,29/08/2011,,,,,,0.00,31270,12.990000000000000,,,,,,31270,Chris Klugman,Chris Klugman,0.0,,
31271,,Ground Kobe Beef,GroundBison,Meat,,Market,,542,8,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,,0.00,31271,14.990000000000000,,,,,,31271,Chris Klugman,Chris Klugman,0.0,,
31304,,Espresso & Lavender Cheese,EspCheese,Cheese,,Market,,543,21,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,"A labor-intensive cheese that's hand-rubbed with a blend of Colorado Legacy Coffee and French lavender buds. The rub imparts a nutty, exotic and bold flavor (stronger near the rind) that's tempered by a buttery sweetness in the cheese. It's the café-brev",,,,,0.00,31304,6.990000000000000,,,,,,31304,Chris Klugman,Chris Klugman,100.0,,
31305,,Medium Gouda,MedGoudaChs,Cheese,,Market,,544,21,Active,Yes,,,M - Cheese,,,18/05/2011,28/08/2011,"Gouda is a yellow cheese made from cow's milk. The cheese is named after the city of Gouda in the Netherlands, but its name is not protected. Younger cheeses are creamier; the older the cheese, the harder and saltier it gets.",,Cow's Milk,,Holland,0.00,31305,3.390000000000000,,,,,,31305,Chris Klugman,Chris Klugman,100.0,,
31306,,Old Dutch Master,OldDutch,Cheese,,Market,,545,21,Active,Yes,,,M - Cheese,,,17/06/2011,28/08/2011,"Frico Old Dutch Master is a premium matured cheese with a characteristic taste and texture. It is traditionally ripened on wooden shelves for almost a year.Due to its bold flavour, it can be served with drinks as an appetizer and can also be enjoyed on a",,,,,0.00,31306,4.690000000000000,,,,,,31306,Chris Klugman,Chris Klugman,100.0,,
31307,,Emmental,EmmentalCh,Cheese,,Market,,546,21,Active,Yes,,,M - Cheese,,,30/09/2010,10/09/2011,"Emmental cheese  is the original Swiss cheese, a creamy colored cow's milk cheese with characteristic large holes. The cheese originated in the Emme Valley  of Switzerland, in the region of Bern, although it has been duplicated by many nations. The large",,Cow's Milk,,Switzerland,0.00,31307,3.390000000000000,,,,,,31307,Chris Klugman,Chris Klugman,100.0,,
31308,,Gruyere,GruyereCh,Cheese,,Market,,547,21,Active,Yes,,,M - Cheese,,,28/07/2011,28/08/2011,"Gruyere is named after a Swiss village. It is traditional, creamery, unpasteurized, semi-soft cheese. The natural, rusty brown rind is hard, dry and pitted with tiny holes. The cheese is darker yellow than Emmental but the texture is more dense and compa",,Cow's Milk,,Switzerland,0.00,31308,3.990000000000000,,,,,,31308,Chris Klugman,Chris Klugman,100.0,,
31309,,Appenzell Classic,AppenzelClas,Cheese,,Market,,548,21,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,There are two types of Appenzell: common (made with skim milk and brine-cured for 12 months and festive (full milk cured with brine as well as pepper and the sediment from the white wine-making process). The cheese originates in the north-eastern Swiss c,,Cow's Milk,,Switzerland,0.00,31309,4.590000000000000,,,,,,31309,Chris Klugman,Chris Klugman,100.0,,
31310,,Gorgonzola,Gorgonzola,Cheese,,Market,,549,21,Active,Yes,,,M - Cheese,,,30/09/2010,07/09/2011,"Gorgonzola is a traditional, creamery and co-operative, blue cheese. The greenish-blue penicillin mould imparts a sharp, spicy flavor and provides an excellent contrast to the rich, creamy cheese. Gorgonzola is made in the northern Italian village, accor",,Cow's Milk,,Italy,0.00,31310,3.990000000000000,,,,,,31310,Chris Klugman,Chris Klugman,100.0,,
31311,,Provolone,ProvoloneCh,Cheese,,Market,,550,21,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,"Provolone is an all-purpose cheese used for cooking, dessert purposes and even grating. It is traditional, creamery, stretched, curd cheese. This cheese appears in various shapes. The thin, hard rind is golden-yellow and shiny. Sometimes it is waxed. It",,Cow's Milk,,Italy,0.00,31311,2.590000000000000,,,,,,31311,Chris Klugman,Chris Klugman,100.0,,
31312,,Edward Street Mild Cheddar,MildCheddar,Cheese,,Market,,551,21,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,"The most widely purchased and eaten cheese in the world. Cheddar cheeses were originally made in England, however today they are manufactured in many countries all over the world. Cheddar is always made from cow's milk and has a slightly crumbly texture",,Cow's Milk,,England,0.00,31312,2.590000000000000,,,,,,31312,Chris Klugman,Chris Klugman,100.0,0,
31313,,Edward Street Marble Cheddar,MarbleCheddar,Cheese,,Market,,552,21,Active,Yes,,,M - Cheese,,,15/04/2011,28/08/2011,"The most widely purchased and eaten cheese in the world. Cheddar cheeses were originally made in England, however today they are manufactured in many countries all over the world. Cheddar is always made from cow's milk and has a slightly crumbly texture",,Cow's Milk,,England,0.00,31313,2.590000000000000,,,,,,31313,Chris Klugman,Chris Klugman,100.0,,
31314,,Edward Street Medium Cheddar,MediumCheddarr,Cheese,,Market,,553,21,Active,Yes,,,M - Cheese,,,11/09/2010,28/08/2011,"The most widely purchased and eaten cheese in the world. Cheddar cheeses were originally made in England, however today they are manufactured in many countries all over the world. Cheddar is always made from cow's milk and has a slightly crumbly texture",,Cow's Milk,,England,0.00,31314,2.990000000000000,,,,,,31314,Chris Klugman,Chris Klugman,100.0,,
31315,,Edward Street Extra Old Cheddar,ExtraOldChed,Cheese,,Market,,554,21,Active,Yes,,,M - Cheese,,,24/06/2011,10/09/2011,"The most widely purchased and eaten cheese in the world. Cheddar cheeses were originally made in England, however today they are manufactured in many countries all over the world. Cheddar is always made from cow's milk and has a slightly crumbly texture",,Cow's Milk,,England,0.00,31315,3.390000000000000,,,,,,31315,Chris Klugman,Chris Klugman,100.0,,
31316,,Edward Street Mozzarella,Mozzarella,Cheese,,Market,,555,21,Active,Yes,,,M - Cheese,,,19/11/2010,28/08/2011,"The plastic, spun-curd buffalo milk cheese Mozzarella, originated from southern Italy. Pasteurized milk is curdled at 90 degrees F and the curd is cut. Extra time in the vat is allowed so that the curd can sink to the bottom and so that the lactic acids",,Cow's Milk,,Italy,0.00,31316,2.590000000000000,,,,,,31316,Chris Klugman,Chris Klugman,100.0,,
31317,,Edward Street Monterey Jack,MontereyJack,Cheese,,Market,,556,21,Active,Yes,,,M - Cheese,,,19/11/2010,28/08/2011,"The Monterey Jack was developed by a Californian Scot, David Jacks in 1882 (some sources state 1916). Monterey Jack's consistency depends on its maturity; most softer varieties (common in American supermarkets) is aged for one month, while grating Jack i",,Cow's Milk,,USA,0.00,31317,2.590000000000000,,,,,,31317,Chris Klugman,Chris Klugman,100.0,,
31318,,Maasdam,Maasdam,Cheese,,Market,,557,21,Active,Yes,,,M - Cheese,,,19/11/2010,28/08/2011,"Modern, creamery, semi-hard cheese made from cow's milk. It is boulder-shaped cheese. The smooth, natural rind is polished and may be waxed. The cheese was created in the early 1990's as an alternative to more expensive Swiss cheese Emmental. Although th",,Cow's Milk,,Holland,0.00,31318,3.190000000000000,,,,,,31318,Chris Klugman,Chris Klugman,100.0,,
31350,,Le Blackburn,Blackburn,Cheese,,Market,,558,14,Active,Yes,,,M - Cheese,,,19/11/2010,28/08/2011,"Le Blackburn is made in 10-kilogram cylinders and covered in a thin, copper-coloured rind. Its paste is a pale yellow and the fine cracks in its texture hint at the crumble that is characteristic of its moist, fresh interior. The aroma is rich and promis",,Cow's Milk,,Quebec,0.00,31350,7.490000000000000,,,,,,31350,Chris Klugman,Chris Klugman,100.0,,
31351,,Jarlsberg,Jarlsberg,Cheese,,Market,,559,14,Active,Yes,,,M - Cheese,,,10/08/2010,10/09/2011,"Jarlsberg is a traditional, creamery, hard, Norwegian cheese. The world's most famous Baby Swiss, Jarlsberg has the consistency texture and hole formation of Swiss Emmental but its flavor is more nut-like and sweeter. The paste is golden yellow with ho",,Cow's Milk,,Norway,0.00,31351,4.690000000000000,,,,,,31351,Jon,Chris Klugman,100.0,,
31352,,Oka Light,OkaLight,Cheese,,Market,,560,14,Active,Yes,,,M - Cheese,,,15/04/2011,28/08/2011,"Oka is a smooth, creamy, semi-soft cheese with a mild, buttery taste that pairs beautifully with fruit, nuts, and vegetables. Because of its delicate flavor and soft texture, Oka cheese is a perfect choice for an after dinner cheese course.",,Cow's Milk,,Quebec,0.00,31352,5.190000000000000,,,,,,31352,Chris Klugman,Chris Klugman,100.0,,
31393,,Edward Street BBQ Bacon Cheddar Slider,BBQChedslider,Meat,,Market,,561,17,Active,Yes,,,M - Meats,,,30/09/2010,28/08/2011,,,,,,0.00,31393,8.990000000000000,,,,,,31393,Chris Klugman,Chris Klugman,0.0,,
31394,,Edward Street BBQ Bacon Cheddar Burger,BBQChedBurger,Meat,,Market,,562,1,Active,Yes,,,M - Meats,,,07/10/2010,28/08/2011,,,,,,0.00,31394,4.990000000000000,,,,,,31394,Chris Klugman,Chris Klugman,0.0,,
31395,,Edward Street Steakhouse Slider Burger,SliderBurger,Meat,,Market,,563,1,Active,Yes,,,M - Meats,,,06/08/2010,28/08/2011,,,,,,0.00,31395,8.990000000000000,,,,,,31395,Jon,Chris Klugman,0.0,,
31397,,Le Cendrillon Ash Covered Goat Cheese,CendrillonGoat,Cheese,,Market,,564,35,Active,,,,M - Cheese,,,10/11/2010,28/08/2011,,,,,,0.00,31397,9.990000000000000,,,,,,069143412842,Chris Klugman,Chris Klugman,0.0,,
31398,,Prime Rib Sliders,PrimeRibSliders,Meat,,Market,,565,8,Active,Yes,,,M - Meats,,,07/09/2011,07/09/2011,,,,,,0.00,31398,8.990000000000000,,,,,,31398,Chris Klugman,Chris Klugman,0.0,,
31399,,Beecher's Flagship Cheese,BeecherFlagship,Cheese,,Market,,566,27,Active,Yes,,,M - Cheese,,,23/05/2011,28/08/2011,"The first wheel of Flagship, Beecher's signature cheese, was handcrafted just as Beecher's Handmade Cheese opened its doors in Seattle's historic Pike Place Market in November of 2003. Flagship is a semi-hard cow's milk cheese with a uniquely robust, nut",,Cow's Milk,,USA,0.00,31399,5.990000000000000,,,,,,31399,Chris Klugman,Chris Klugman,100.0,,
31400,,Beecher's Marco Polo,BeecherMarco,Cheese,,Market,,567,27,Active,Yes,,,M - Cheese,,,18/11/2010,28/08/2011,This favorite from Beecher's fleet of artisan cheeses celebrates the great thirteenth century adventurer Marco Polo - credited with bringing pepper and other discoveries to Europe. Beecher's Marco Polo takes lightly milled green and black Madagascar pepp,,Cow's Milk,,USA,0.00,31400,5.990000000000000,,,,,,31400,Chris Klugman,Chris Klugman,100.0,,
31401,,Rogue Creamery Smokey Blue Cheese,RogueSmkBlue,Cheese,,Market,,568,27,Active,Yes,,,M - Cheese,,,08/08/2011,28/08/2011,Cold smoked for 16 hours over hazelnut shells from the Pacific Northwest. The result is a balance of sweet caramel and hazelnut flavors that magically contrast the sharpness of our blue cheese.Crumble on top of a grilled burger or simply layer slices on,,Cow's Milk,,USA,0.00,31401,6.590000000000000,,,,,,31401,Chris Klugman,Chris Klugman,100.0,,
31402,,Fresh Buffalo Mozzarella,Buffalomozz,Cheese,,Market,,569,27,Active,No,,,M - Cheese,,,30/09/2010,28/08/2011,,,,,,0.00,31402,8.990000000000000,,,,,,8002670006339,Chris Klugman,Chris Klugman,100.0,,
31403,,Uplands Pleasant Ridge Reserve,UplandPleasRidge,Cheese,,Market,,570,27,Active,Yes,,,M - Cheese,,,06/01/2011,28/08/2011,"August 28, 2010, Extra Aged Pleasant Ridge Reserve won the American Cheese Society's annual competition, besting over 1400 of the nation's finest cheeses to be crowned Best of Show. It is only made during the summer months. This milk is full of flavor -",,Cow's Milk,,USA,0.00,31403,5.590000000000000,,,,,,31403,Chris Klugman,Chris Klugman,100.0,,
31447,,Albert's Leap Cheese,AlbertLeapCheese,Cheese,,Market,,571,14,Active,,,,M - Cheese,,,18/11/2010,28/08/2011,,,,,,0.00,31447,7.990000000000000,,,,,,062390120201,Chris Klugman,Chris Klugman,0.0,,
31503,,Lamb Shoulder,LambShoulder,Meat,,Market,,572,33,Active,Yes,,,M - Meats,,,06/12/2010,28/08/2011,,,,,,0.00,31503,9.990000000000000,,,,,,31503,Chris Klugman,Chris Klugman,0.0,,
31510,,Marinated Cornish Hen,MarinCornHen,Meat,,Market,,573,25,Active,Yes,,,M - Meats,,,28/12/2010,29/08/2011,,,,,,0.00,31510,10.990000000000000,,,,,,31510,Chris Klugman,Chris Klugman,0.0,,
31511,,Marinated Atlantic Salmon,MarinAtlSalmon,Fish-Seafood,,Market,,574,12,Active,Yes,,,M - Fresh Fish,,,30/09/2010,28/08/2011,,,,,,0.00,31511,12.990000000000000,,,,,,31511,Chris Klugman,Chris Klugman,0.0,,
31512,,Marinated Halibut,HalibutMarinated,Fish-Seafood,,Market,,575,12,Active,Yes,,,M - Fresh Fish,,,30/09/2010,28/08/2011,,,,,,0.00,31512,22.490000000000000,,,,,,31512,Chris Klugman,Chris Klugman,0.0,,
31513,,Marinated Mahi Mahi,MahiMahiMarin,Fish-Seafood,,Market,,576,12,Active,Yes,,,M - Fresh Fish,,,09/11/2010,28/08/2011,,,,,,0.00,31513,11.990000000000000,,,,,,31513,Chris Klugman,Chris Klugman,0.0,,
31517,,Wild Pacific Salmon,Wild Pac,Fish-Seafood,,Market,,577,12,Active,Yes,,,M - Fresh Fish,,,09/11/2010,28/08/2011,,,,,,0.00,31517,18.990000000000000,,,,,,31517,Chris Klugman,Chris Klugman,0.0,,No
31689,,Edward Street Chicken Slider Burger,ESChixSlider,Meat,,Market,,578,17,Active,Yes,,,M - Meats,,,09/11/2010,28/08/2011,,,,,,0.00,31689,8.990000000000000,,,,,,31689,Chris Klugman,Chris Klugman,0.0,,
31715,,Picobello Grand Cru,PicobelloGrandCr,Cheese,,Market,,579,18,Active,Yes,,,M - Cheese,,,30/09/2010,28/08/2011,"Dutch cheese with an Italian character. Slightly dry and a bit sweet. Delicous in dishes or just a delicacy on it's own.",,Cow's Milk,,Denmark,0.00,31715,7.690000000000000,,,,,,31715,Chris Klugman,Chris Klugman,100.0,,
